"6011","18110170029","国际关系与公共事务学院","国际关系与公共事务学院政治学系博士生党支部","5","5","5","5","5","5","0","2020/12/4 02:23:11"
"6012","16110160016","哲学学院","哲学学院延期博士班党支部","5","4","4","4","4","5","0","2020/12/4 02:24:00"
"6013","20110220113","化学系","化学系2020级直博生党支部","5","5","5","5","5","5","5","2020/12/4 08:02:19"
"6014","20210840001","数学科学学院","数学科学学院2020级专硕党支部","5","5","4","5","5","5","0","2020/12/4 08:04:54"
"6015","18110130011","现代物理研究所","现代物理研究所研究生党支部","5","5","5","5","5","5","5","2020/12/4 08:07:48"
"6016","18110130011","现代物理研究所","现代物理研究所研究生党支部","5","5","5","5","5","5","5","2020/12/4 08:07:54"
"6017","20210180016","数学科学学院","数学科学学院2020级专硕党支部","5","4","4","5","5","5","0","2020/12/4 08:16:00"
"6018","19111510040","生物医学研究院","生物医学研究院2019级研究生党支部","5","5","5","5","5","5","0","2020/12/4 08:32:34"
"6019","13110170004","国际关系与公共事务学院","国际关系与公共事务学院政治学系博士生党支部","4","4","4","4","5","4","0","2020/12/4 08:32:58"
"6020","19210240105","计算机科学技术学院","计算机科学技术学院2019级计算机硕士第二支部","5","5","5","5","5","5","5","2020/12/4 08:38:17"
"6021","20111030042","药学院","药学院2020级博士生党支部","5","5","5","5","5","5","0","2020/12/4 08:41:30"
"6022","17210240077","计算机科学技术学院","计算机科学技术学院2018级计算机专硕第一党支部","5","4","5","5","5","5","0","2020/12/4 08:43:13"
"6023","18210270119","法学院","法学院2018级法律硕士（非法学）第三党支部","4","4","4","4","4","4","0","2020/12/4 08:45:03"
"6024","18210240220","计算机科学技术学院","计算机科学技术学院2018级计算机专硕第一党支部","4","4","4","4","5","5","0","2020/12/4 08:50:59"
"6025","20210180078","数学科学学院","数学科学学院2020级科学学位研究生党支部","4","5","5","4","5","5","0","2020/12/4 08:51:53"
"6026","18210270085","法学院","法学院2018级法律硕士（非法学）第三党支部","5","5","5","5","5","5","5","2020/12/4 08:53:06"
"6027","19210170020","国际关系与公共事务学院","国际关系与公共事务学院2019级硕士生第一党支部","5","5","5","4","5","5","0","2020/12/4 08:57:57"
"6028","35076","材料科学系","材料科学系研究生第二党支部","5","5","5","5","5","5","0","2020/12/4 08:58:28"
"6029","18210270165","法学院","法学院2018级法律硕士（非法学）第一党支部","5","5","5","5","5","5","5","2020/12/4 09:03:54"
"6030","19110180010","数学科学学院","数学科学学院博士生第一党支部","5","5","5","5","5","5","0","2020/12/4 09:05:55"
"6031","20211030018","药学院","药学院2020级硕士生党支部","5","5","4","4","5","5","0","2020/12/4 09:10:29"
"6032","20210180091","数学科学学院","数学科学学院2020级科学学位研究生党支部","5","5","5","5","5","5","0","2020/12/4 09:14:03"
"6033","18110300003","材料科学系","材料科学系研究生第二党支部","5","5","5","5","5","5","5","2020/12/4 09:15:50"
