"13812","18111010029","基础医学院生物化学与分子生物学系学生第二党支部","基础医学院","5","5","5","5","5","5","1","2020/12/3 16:51:27"
"13813","20211010010","基础医学院2020级硕士新生党支部","基础医学院","5","5","5","5","5","5","1","2020/12/3 16:53:44"
"13814","18211010055","基础医学院病理学系党支部","基础医学院","4","4","4","4","4","4","1","2020/12/3 17:02:24"
"13815","19110170046","国际关系与公共事务学院公共行政系博士生党支部","国际关系与公共事务学院","5","5","5","5","5","5","1","2020/12/3 17:00:04"
"13816","20211510003","生物医学研究院2020级研究生党支部","生物医学研究院","5","5","5","5","5","5","1","2020/12/3 17:09:28"
"13817","20111510021","生物医学研究院2020级研究生党支部","生物医学研究院","5","5","5","5","5","5","1","2020/12/3 17:09:12"
"13818","20111510009","生物医学研究院2020级研究生党支部","生物医学研究院","5","5","5","5","5","5","1","2020/12/3 17:09:40"
"13819","20111010003","基础医学院生理与病理生理学系党支部","基础医学院","4","4","4","4","4","4","1","2020/12/3 17:17:08"
"13820","20110850024","类脑人工智能科学与技术研究院2020级研究生党支部","科研机构综合党委","4","4","4","4","4","4","1","2020/12/3 17:17:51"
"13821","19111010015","基础医学院生物化学与分子生物学系学生第一党支部","基础医学院","5","5","5","5","5","5","1","2020/12/3 17:22:12"
"13822","20211510008","生物医学研究院2020级研究生党支部","生物医学研究院","5","5","5","5","5","5","1","2020/12/3 17:21:58"
"13823","18111010082","基础医学院法医学系党支部","基础医学院","5","5","5","4","5","5","1","2020/12/3 17:25:45"
"13824","20210110010","中国语言文学系2020级学硕党支部","中国语言文学系","0","3","4","0","0","0","1","2020/12/3 17:26:38"
"13825","18111010007","基础医学院免疫学系党支部","基础医学院","5","5","5","5","5","5","1","2020/12/3 17:40:26"
"13826","20210110145","中国语言文学系2020级学硕党支部","中国语言文学系","5","5","5","5","5","5","1","2020/12/3 17:39:37"
"13827","18111010073","基础医学院病理学系党支部","基础医学院","5","5","5","5","5","5","1","2020/12/3 17:53:05"
"13828","20110170027","国际关系与公共事务学院国际政治系博士生党支部","国际关系与公共事务学院","4","4","4","4","4","4","1","2020/12/3 17:58:01"
"13829","20111510063","生物医学研究院2020级研究生党支部","生物医学研究院","5","5","5","5","5","5","1","2020/12/3 18:07:12"
"13830","18110010021","大数据学院2018级研究生党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 18:38:24"
"13831","18110720004","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 18:38:25"
"13832","18211010015","基础医学院生物化学与分子生物学系学生第一党支部","基础医学院","5","4","5","4","4","5","1","2020/12/3 18:42:28"
"13833","20210110038","中国语言文学系2020级学硕党支部","中国语言文学系","0","4","4","0","0","3","1","2020/12/3 18:44:54"
"13834","18110160029","哲学学院2018级博士党支部","哲学学院","4","4","4","4","4","5","1","2020/12/3 18:49:36"
"13835","19211010042","基础医学院免疫学系党支部","基础医学院","5","5","5","5","5","5","1","2020/12/3 18:54:13"
"13836","18111010061","基础医学院持续性病原体感染机制党支部","基础医学院","5","5","5","5","5","5","1","2020/12/3 18:55:34"
"13837","17210170062","国际关系与公共事务学院2018级硕士生党支部","国际关系与公共事务学院","5","5","5","5","5","5","1","2020/12/3 19:07:17"
"13838","19110720016","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","4","5","5","5","1","2020/12/3 19:11:51"
"13839","19110860027","工程与应用技术研究院2019级博士党支部","科研机构综合党委","5","5","5","5","5","5","1","2020/12/3 19:12:40"
"13840","19111510029","生物医学研究院2019级研究生党支部","生物医学研究院","5","4","5","4","5","4","1","2020/12/3 19:07:46"
